1588343112,1588425613,82501,WWvg98-W@pppoe,18:a6:f7:25:8f:f6,BR09232106300000cac07c155170, 89.239.189.1,6,29,0,148903487,2706700490,0,0,0,0,0,0,0,0,0,0,0,0
1588343165,1588425665,82500,WXAWH8-W@pppoe,00:1f:a4:57:99:2a,BR02230106900000593797086805, 89.239.189.1,6,35,0,5790928511,14858057900,0,0,0,0,0,0,0,0,0,0,0,0
1588343177,1588390328,47151,WHLsA9-A@pppoe,d4:bf:7f:85:25:51,BR02230106300000464a2a074587, 89.239.189.1,6,24,5,278751481,6920366970,0,0,0,0,0,0,0,0,0,0,0,0
1588343181,1588425681,82500,0A49EC8B-0D@dhcp,ec:4c:4d:82:db:d3,BR15233049700000b18f34111241, 89.239.189.1,6,37,0,473426760,40370582132,0,0,0,0,0,0,0,0,0,0,0,0
1588343185,1588425685,82500,Tonxng04@pppoe,7c:7d:3d:cc:1d:37,BR0923211570000028e388073711, 89.239.189.1,6,38,0,1044636984,9487894626,0,0,0,0,0,0,0,0,0,0,0,0
1588343215,1588388622,45407,Ag8H9A-W@pppoe,ec:cb:30:19:1c:f8,BR02230136300000590528144274, 89.239.189.2,6,20,5,89428492,891717826,0,0,0,0,0,0,0,0,0,0,0,0
1588343221,1588425722,82501,AW9LWg-W@pppoe,2c:39:96:14:8c:68,BR02230115000000aa2db3011426, 89.239.189.2,6,40,0,301647079,4675892571,0,0,0,0,0,0,0,0,0,0,0,0
1588343222,1588425722,82500,0A49943B-0D@dhcp,c8:d3:a3:56:06:81,BR152331570000006bc565207953, 89.239.189.1,6,37,0,706579038,30707371329,0,0,0,0,0,0,0,0,0,0,0,0
1588343244,1588422745,79501,0A49EB33-08@dhcp,40:61:86:34:3b:b6,BR15233159000000d4fe49243816, 89.239.189.2,6,38,5,6660511054,77996047859,0,0,0,0,0,0,0,0,0,0,0,0
1588343248,1588425748,82500,0A49F6B1-07@dhcp,f4:f2:6d:bd:e6:0f,BR152331586000000ac942230181, 89.239.189.2,6,37,0,831028862,18411239761,0,0,0,0,0,0,0,0,0,0,0,0
1588343253,1588416484,73231,W8v8AH-W@pppoe,c4:6e:1f:be:a2:d8,BR092321054000003d1aa2243077, 89.239.189.2,6,35,5,1153282817,15156112672,0,0,0,0,0,0,0,0,0,0,0,0
1588343256,1588425757,82501,O8WXWssv@pppoe,c0:4a:00:5a:8a:d1,BR09232132700000bb74fe137278, 89.239.189.1,6,36,0,86223201,500492333,0,0,0,0,0,0,0,0,0,0,0,0
1588343272,1588425772,82500,WvLWAs-W@pppoe,b0:75:d5:26:7a:b1,BR06231105300000dd2e2a208012, 89.239.189.2,6,41,0,800919853,17772569467,0,0,0,0,0,0,0,0,0,0,0,0
1588343281,1588390077,46796,7iDpznLm@pppoe,ec:4c:4d:bf:97:69,BR06231122900000536e9d086326, 89.239.189.1,6,24,5,631661940,6525541955,0,0,0,0,0,0,0,0,0,0,0,0
1588343282,1588425782,82500,8H98Xv-W@pppoe,d4:bf:7f:8c:45:d2,BR062311290000003dbe67140266, 89.239.189.2,6,39,0,12072275815,68063253900,0,0,0,0,0,0,0,0,0,0,0,0
1588343288,1588409078,65790,AWsX9L-W@pppoe,ec:4c:4d:af:2d:8a,BR062311008000000d95c2192266, 89.239.189.1,6,29,5,2000880775,9169394909,0,0,0,0,0,0,0,0,0,0,0,0
1588343288,1588392489,49201,0A49F31C-08@dhcp,78:b2:13:49:e6:38,BR15233046800000e8ef76067557, 89.239.189.1,6,21,5,381888460,3504417977,0,0,0,0,0,0,0,0,0,0,0,0
1588343295,1588405048,61753,6EdbVr-WLLHLX8WAW@pppoe,60:e3:27:eb:5c:6a,BR062311047000002c94fc165038, 89.239.189.2,6,21,5,17097930,91869125,0,0,0,0,0,0,0,0,0,0,0,0
1588343301,1588414957,71656,WggHsW-W@pppoe,7c:8b:ca:43:69:e4,BR06231114800000eb16a7176279, 89.239.189.1,6,27,5,110613375,1963795969,0,0,0,0,0,0,0,0,0,0,0,0
1588343314,1588425815,82501,RsXXHsW8@pppoe,20:4e:7f:d1:70:ce,BR1523310640000016e5ec105554, 89.239.189.2,6,35,0,459524128,2460115288,0,0,0,0,0,0,0,0,0,0,0,0
1588343316,1588392667,49351,0A498F21-0F@dhcp,24:7f:20:65:77:f6,BR02230061400000656d99095351, 89.239.189.2,6,22,5,2170703363,5634926269,0,0,0,0,0,0,0,0,0,0,0,0
1588343353,1588425854,82501,WWHvWW-W@pppoe,84:16:f9:7e:61:21,BR06231133500000df0846122002, 89.239.189.1,6,38,0,154086032,3767163653,0,0,0,0,0,0,0,0,0,0,0,0
1588343357,1588397391,54034,AAgXW9-W@pppoe,34:8a:ae:49:29:d2,BR09232116800000402710165052, 89.239.189.1,6,16,4,205176087,42504769,0,0,0,0,0,0,0,0,0,0,0,0
1588343362,1588388422,45060,0A49EDB6-02@dhcp,7c:03:d8:92:3e:3e,BR092320368000009bc168083076, 89.239.189.2,6,22,5,862142217,26667113838,0,0,0,0,0,0,0,0,0,0,0,0
1588343365,1588425865,82500,WAHXX9-W@pppoe,90:f6:52:ee:e4:e5,BR02230111100000406b09201228, 89.239.189.1,6,35,0,91333123,789423204,0,0,0,0,0,0,0,0,0,0,0,0
1588343376,1588425877,82501,AWAs9A-W@pppoe,2c:39:96:14:28:c4,BR09232112500000d1a0e4185921, 89.239.189.1,6,40,0,8837811315,32499890481,0,0,0,0,0,0,0,0,0,0,0,0
1588343394,1588425894,82500,WvXvA8-A@pppoe,9c:d6:43:3b:c2:2f,BR062311049000001b2c19119466, 89.239.189.2,6,39,0,1849462686,29927729645,0,0,0,0,0,0,0,0,0,0,0,0
1588343411,1588425911,82500,ucYNDGcJ@pppoe,88:a6:c6:87:be:5b,BR15233104300000e2a82a148229, 89.239.189.1,6,44,0,935999532,13151214378,0,0,0,0,0,0,0,0,0,0,0,0
1588343454,1588425954,82500,0A49C987-08@dhcp,28:28:5d:87:37:e9,BR0623103170000082b635198104, 89.239.189.2,6,42,0,1777198448,67704540502,0,0,0,0,0,0,0,0,0,0,0,0
1588343457,1588425957,82500,6EdbVr-8Lv9X@pppoe,88:a6:c6:87:b0:bc,BR0623110660000032ab59201198, 89.239.189.1,6,45,0,3584497881,60590987959,0,0,0,0,0,0,0,0,0,0,0,0
1588343472,1588389380,45908,ZmDt7815@pppoe,1c:44:19:33:4c:89,BR062311148000004ac698185903, 89.239.189.1,6,21,5,8810563,176250975,0,0,0,0,0,0,0,0,0,0,0,0
1588343493,1588425993,82500,WAsHHW-W@pppoe,84:16:f9:db:b2:8b,BR06231114800000cf2984026848, 89.239.189.1,6,38,0,1552713507,31434872446,0,0,0,0,0,0,0,0,0,0,0,0
1588343509,1588426010,82501,ALWXLv-s@pppoe,c8:d3:a3:f0:d6:01,BR1523310080000037f826238700, 89.239.189.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588343513,1588405974,62461,AHLHHX-W@pppoe,d4:bf:7f:85:a3:e9,BR092321186000003e3b63229145, 89.239.189.2,6,30,5,924402776,18055852499,0,0,0,0,0,0,0,0,0,0,0,0
1588343518,1588401059,57541,0A49D19C-18@dhcp,74:9d:79:29:f5:90,BR0623115270000090adb4159467, 89.239.189.2,6,29,5,201321833,4319304445,0,0,0,0,0,0,0,0,0,0,0,0
1588343538,1588426038,82500,0A499245-07@dhcp,88:a6:c6:9b:c3:b6,BR02230013400000c9c087120016, 89.239.189.2,6,41,0,2008073724,24406583511,0,0,0,0,0,0,0,0,0,0,0,0
1588343548,1588393947,50399,Rs9XWAH8@pppoe,70:62:b8:c8:31:6c,BR062311257000003615da249145, 89.239.189.2,6,22,5,1602316795,3474011889,0,0,0,0,0,0,0,0,0,0,0,0
1588343588,1588426088,82500,OAXAAL8X@pppoe,00:1d:6a:2c:f9:4b,BR02230130500000b6efe7116637, 89.239.189.2,6,28,0,1280043984,11494433675,0,0,0,0,0,0,0,0,0,0,0,0
1588343599,1588426100,82501,Gv8As89H@pppoe,34:e8:94:25:06:bc,BR0923213470000029b24f143464, 89.239.189.1,6,41,0,426830226,5709648879,0,0,0,0,0,0,0,0,0,0,0,0
1588343601,1588426101,82500,0A49A196-11@dhcp,4c:ed:fb:1a:1d:d8,BR0923215770000032c6c9216056, 89.239.189.2,6,39,0,875006359,34088795255,0,0,0,0,0,0,0,0,0,0,0,0
1588343604,1588426105,82501,0A49EECF-05@dhcp,14:2e:5e:3e:05:e8,BR092320408000001d05f6066013, 89.239.189.2,6,34,0,38591323,184881938,0,0,0,0,0,0,0,0,0,0,0,0
1588343608,1588426108,82500,0A49CA6E-13@dhcp,e8:94:f6:d7:68:8f,BR062310111000006da591153035, 89.239.189.2,6,39,0,1208547774,52365094481,0,0,0,0,0,0,0,0,0,0,0,0
1588343643,1588426143,82500,As8HAX-W@pppoe,18:62:2c:fa:77:c8,BR022301142000001afc8c156512, 89.239.189.2,6,26,0,12216744,265011899,0,0,0,0,0,0,0,0,0,0,0,0
1588343652,1588417931,74279,Os8XWWX8@pppoe,c4:6e:1f:83:52:e3,BR152331240000002205ff147749, 89.239.189.1,6,35,5,1594682902,19437586574,0,0,0,0,0,0,0,0,0,0,0,0
1588343665,1588398784,55119,AvHAXX-W@pppoe,7c:26:64:37:d8:9c,BR02230105500000238a36102510, 89.239.189.2,6,27,5,1200731110,4414686965,0,0,0,0,0,0,0,0,0,0,0,0
1588343694,1588387292,43598,oMwDP1K0@pppoe,d4:bf:7f:8a:fa:42,BR06231110400000c3f060236048, 89.239.189.2,6,18,5,239783246,4044645888,0,0,0,0,0,0,0,0,0,0,0,0
1588343712,1588426213,82501,0A49F524-10@dhcp,24:7f:20:65:72:08,BR06231043400000ea087c246039, 89.239.189.1,6,39,0,723741130,18530146187,0,0,0,0,0,0,0,0,0,0,0,0
1588343717,1588426218,82501,WXAv8L-W@pppoe,ec:4c:4d:af:28:ba,BR062311271000002ee8ef112429, 89.239.189.2,6,36,0,460173171,7840597977,0,0,0,0,0,0,0,0,0,0,0,0
1588343745,1588387252,43507,W989gA-A@pppoe,d4:76:ea:01:7b:cc,BR0923213220000094f7da123110, 89.239.189.1,6,19,5,203598123,2529436828,0,0,0,0,0,0,0,0,0,0,0,0
1588343756,1588426257,82501,0A49944A-0C@dhcp,dc:e3:05:49:5b:35,BR152331570000006beda0049538, 89.239.189.1,6,35,0,271328095,5607630342,0,0,0,0,0,0,0,0,0,0,0,0
1588343767,1588426267,82500,OsAXAsvL@pppoe,90:72:82:09:97:4e,BR02230108100000d2f60c070455, 89.239.189.1,6,39,0,2954994798,39043073316,0,0,0,0,0,0,0,0,0,0,0,0
1588343771,1588426271,82500,0A49EB9F-0B@dhcp,74:9d:79:2a:c0:88,BR02230030800000960fca029610, 89.239.189.2,6,35,0,116654673,2653250209,0,0,0,0,0,0,0,0,0,0,0,0
1588343794,1588426295,82501,0A49F5DA-0B@dhcp,f8:ab:05:a8:27:26,BR15233048600000baae21103213, 89.239.189.1,6,34,0,56333584,690597882,0,0,0,0,0,0,0,0,0,0,0,0
1588343804,1588404786,60982,WAWXAX-W@pppoe,10:fe:ed:72:e1:0b,BR06231127400000efc146147229, 89.239.189.2,6,31,5,1845121605,11009699571,0,0,0,0,0,0,0,0,0,0,0,0
1588343850,1588426350,82500,NULN-HGPON-ATS-0-3-30@dhcp,44:13:d0:a8:51:48,BR022300010000008b3a0d164003, 89.239.189.2,6,41,0,788113907,4460316123,0,0,0,0,0,0,0,0,0,0,0,0
1588343851,1588421019,77168,RsAXsWHA@pppoe,d8:6c:e9:6c:04:07,BR06231109100000b2db0c153488, 89.239.189.2,6,39,5,546319770,17472394921,0,0,0,0,0,0,0,0,0,0,0,0
1588343852,1588412269,68417,WLWssA-W@pppoe,24:20:c7:e8:bc:57,BR0623111520000033af80035746, 89.239.189.2,6,35,5,2964375408,18033959740,0,0,0,0,0,0,0,0,0,0,0,0
1588343856,1588415752,71896,XHW8v-A@pppoe,34:e8:94:3e:57:ad,BR0623113350000015a7ae183435, 89.239.189.1,6,36,5,6077014414,9072504803,0,0,0,0,0,0,0,0,0,0,0,0
1588343864,1588426365,82501,A8LvvW-W@pppoe,e8:f1:b0:ac:3b:e2,BR0223013630000060cd4c146463, 89.239.189.2,6,41,0,342743056,9487186501,0,0,0,0,0,0,0,0,0,0,0,0
1588343869,1588426369,82500,RsAXs9Xs@pppoe,d8:6c:e9:52:21:41,BR06231109100000723dc9031811, 89.239.189.2,6,36,0,529043414,4370654386,0,0,0,0,0,0,0,0,0,0,0,0
1588343921,1588415636,71715,vvgWH-A@pppoe,7e:8b:ca:3c:cf:61,BR062311272000006cd889186148, 89.239.189.1,6,33,5,879906413,9399334817,0,0,0,0,0,0,0,0,0,0,0,0
1588343924,1588426425,82501,0A49D0BC-08@dhcp,7c:26:64:02:7d:3b,BR092321598000003fe2e3062509, 89.239.189.1,6,44,0,2593471242,36728340896,0,0,0,0,0,0,0,0,0,0,0,0
1588343926,1588426426,82500,0A49EEB4-15@dhcp,e4:27:71:0d:e1:58,BR06231041000000ea4394205541, 89.239.189.1,6,34,0,119200512,637735480,0,0,0,0,0,0,0,0,0,0,0,0
1588343968,1588390367,46399,W9gLHX-W@pppoe,ec:4c:4d:b0:83:d2,BR152331027000006b9c6e205514, 89.239.189.2,6,23,5,264752022,4645879548,0,0,0,0,0,0,0,0,0,0,0,0
1588343973,1588426474,82501,OAXXssXA@pppoe,c8:3a:35:98:c8:b2,BR06231115200000280282120986, 89.239.189.2,6,44,0,2915953980,76328280137,0,0,0,0,0,0,0,0,0,0,0,0
1588343983,1588426483,82500,Asv8gW-W@pppoe,f0:82:61:9a:ce:e9,BR02230101200000f84c48122861, 89.239.189.1,6,41,0,458586494,8688321503,0,0,0,0,0,0,0,0,0,0,0,0
1588344025,1588426526,82501,WgLWvg-W@pppoe,88:a6:c6:87:b7:02,BR0623110850000072babf104615, 89.239.189.1,6,39,0,850255420,14361418297,0,0,0,0,0,0,0,0,0,0,0,0
1588344055,1588426676,82621,0A49EC0F-0D@dhcp,64:66:b3:2d:9a:87,BR06231053200000f6e064051981, 89.239.189.1,6,35,5,1362962059,7033461063,0,0,0,0,0,0,0,0,0,0,0,0
1588344088,1588426588,82500,8AsHsX-W@pppoe,88:a6:c6:87:ae:f9,BR15233115100000bcf69b195050, 89.239.189.1,6,41,0,653991075,7829753755,0,0,0,0,0,0,0,0,0,0,0,0
1588344089,1588426590,82501,0A49A7E2-09@dhcp,f0:82:61:6f:c2:bb,BR15233156300000dcd7f1063030, 89.239.189.1,6,45,0,6982509590,40458018201,0,0,0,0,0,0,0,0,0,0,0,0
1588344093,1588400011,55918,OWg9WgHs@pppoe,7e:8b:ca:5b:29:8d,BR09232142000000fb0eee179570, 89.239.189.1,6,25,5,5164286126,21891181776,0,0,0,0,0,0,0,0,0,0,0,0
1588344112,1588426613,82501,WAsX9v-W@pppoe,90:72:82:0a:55:d4,BR06231106500000ee8d8a158050, 89.239.189.1,6,41,0,413444630,4719221672,0,0,0,0,0,0,0,0,0,0,0,0
1588344128,1588426628,82500,0A49E00B-18@dhcp,ec:4c:4d:82:cc:33,BR02230046700000a8a1ac162248, 89.239.189.2,6,42,0,48306943755,42146167055,0,0,0,0,0,0,0,0,0,0,0,0
1588344136,1588396766,52630,WvXgXg-W@pppoe,ec:4c:4d:c2:14:4a,BR092321248000005a56e9199631, 89.239.189.1,6,26,5,2703190035,32499106747,0,0,0,0,0,0,0,0,0,0,0,0
1588344179,1588426679,82500,WX9vsg-W@pppoe,ec:4c:4d:c0:04:2a,BR06231105200000809f31142163, 89.239.189.2,6,38,0,658736572,8918559176,0,0,0,0,0,0,0,0,0,0,0,0
1588344198,1588426698,82500,OAXXHHAA@pppoe,ec:4c:4d:af:3d:22,BR09232110000000e2400e143861, 89.239.189.2,6,42,0,3911419900,30801722337,0,0,0,0,0,0,0,0,0,0,0,0
